Hour,Edge,flowrate
187.0,49,-1.2870330612778862e-05
187.0,50,-4.1008158598141785e-05
187.0,51,-0.0003571771574603692
187.0,52,-1.2724511197204083e-05
187.0,53,-0.0007335127799723897
187.0,54,0.001444999838975876
187.0,55,0.000362042614363263
187.0,56,-0.0001252794521600724
187.0,57,-0.000311014615870806
187.0,58,0.016013055564484038
188.0,1,0.0006095687492636243
188.0,2,1.787287211295333e-05
188.0,3,1.824407685369933e-05
188.0,4,6.5312023149473834e-06
188.0,5,0.00020590605674367655
188.0,6,-1.3802498529674998e-05
188.0,7,-4.534695428949092e-05
188.0,8,-1.5741394243642283e-05
188.0,9,-3.266500476254102e-05
188.0,10,3.056315425823036e-05
188.0,11,-7.30558995865784e-05
188.0,12,-0.00038837227341144474
188.0,13,-0.0009370065989787048
188.0,14,0.01469925799413928
188.0,15,0.012774258162556873
188.0,16,0.00747112987711785
188.0,17,0.00258345103303581
188.0,18,0.0016374353958600628
188.0,19,0.0005931248546533583
188.0,20,-0.0005059267605758924
188.0,21,-0.0015135364398708184
188.0,22,0.003250008511930296
188.0,23,0.002762412828842053
188.0,24,0.0020588861803754687
188.0,25,0.001413325981585444
188.0,26,0.00034517260361231387
188.0,27,-0.00048412045907344863
188.0,28,0.0035528639400815823
188.0,29,0.0027445850321357354
188.0,30,0.001214314495155405
188.0,31,0.0001559944489982693
188.0,32,-8.654144489832257e-05
188.0,33,-4.848090426444458e-05
188.0,34,-0.0005763171931107195
188.0,35,-0.0009962737789358947
188.0,36,-7.254644799651302e-07
188.0,37,5.664028953792169e-05
188.0,38,8.071948598906572e-05
188.0,39,-5.281637368580187e-05
188.0,40,-2.5665234297146953e-05
188.0,41,0.0006019494298424091
188.0,42,3.2126747764095825e-05
188.0,43,0.00026533628869763423
188.0,44,0.00035248332221797795
188.0,45,-0.000553813700449068
188.0,46,3.297856766691701e-05
188.0,47,-0.00030877083409102974
188.0,48,-0.0006938478222107096
188.0,49,-1.3248870299091537e-05
188.0,50,-4.2214279565338265e-05
188.0,51,-0.0003676823650695645
188.0,52,-1.3098761638266374e-05
188.0,53,-0.0007550866824730259
188.0,54,0.001487499831335525
188.0,55,0.0003726909264387744
188.0,56,-0.00012896414046701144
188.0,57,-0.0003201621032216238
188.0,58,0.016484027786958847
189.0,1,0.0005813544346545812
189.0,2,1.704561772776679e-05
189.0,3,1.7399637643120295e-05
189.0,4,6.228910547544365e-06
189.0,5,0.00019637555154668803
189.0,6,-1.316363577769221e-05
189.0,7,-4.324803774535551e-05
189.0,8,-1.5012789443707987e-05
189.0,9,-3.115308263056154e-05
189.0,10,2.91485080004765e-05
189.0,11,-6.967446181085193e-05
189.0,12,-0.0003703961924353933
189.0,13,-0.0008936365884858583
189.0,14,0.01401889231883772
189.0,15,0.01218299247489567
189.0,16,0.007125323282184131
189.0,17,0.0024638741576707072
189.0,18,0.0015616455275381475
189.0,19,0.000565671641213802
189.0,20,-0.0004825095757380434
189.0,21,-0.0014434813152164093
189.0,22,0.0030995795438711954
189.0,23,0.0026345525750815853
189.0,24,0.001963589160923374
189.0,25,0.001347909167359555
189.0,26,0.0003291960352162752
189.0,27,-0.0004617126065042367
189.0,28,0.0033884170731041906
189.0,29,0.0026175499308889135
189.0,30,0.0011581090908244455
189.0,31,0.00014877413725140437
189.0,32,-8.253581284023213e-05
189.0,33,-4.623692706360918e-05
189.0,34,-0.0005496419253837311
189.0,35,-0.0009501605182171634
189.0,36,-6.919006634906274e-07
189.0,37,5.4018648142939374e-05
189.0,38,7.698332423778773e-05
189.0,39,-5.037173049150906e-05
189.0,40,-2.447729450584458e-05
189.0,41,0.0005740877749714052
189.0,42,3.0639740744520494e-05
189.0,43,0.00025305499817800884
189.0,44,0.000336168376001924
189.0,45,-0.0005281800447412372
189.0,46,3.145213080241109e-05
189.0,47,-0.00029447915141609147
189.0,48,-0.000661732576390064
189.0,49,-1.2635636008456243e-05
189.0,50,-4.026036359556451e-05
189.0,51,-0.00035066392873635933
189.0,52,-1.2492475923989791e-05
189.0,53,-0.0007201369604159284
189.0,54,0.0014186498437065694
189.0,55,0.0003554406608761901
189.0,56,-0.0001229949454065939
189.0,57,-0.0003053431737103611
189.0,58,0.015721052786549252
190.0,1,0.0003131442780413536
190.0,2,9.181592339464146e-06
190.0,3,9.372252076744548e-06
190.0,4,3.3552677635576907e-06
190.0,5,0.00010577691996018195
190.0,6,-7.090498246950155e-06
190.0,7,-2.32953744951678e-05
190.0,8,-8.086547909113147e-06
190.0,9,-1.678048903168832e-05
190.0,10,1.5700640762888247e-05
190.0,11,-3.752992637149651e-05
190.0,12,-0.0001995124559980168
190.0,13,-0.00048135376787925065
190.0,14,0.007551218625464052
190.0,15,0.006562318666411529
190.0,16,0.0038380260279471255
190.0,17,0.0013271557122950597
190.0,18,0.0008411739405173543
190.0,19,0.0003046966523139568
190.0,20,-0.0002599017709942234
190.0,21,-0.0007775251968642115
190.0,22,0.0016695757747765038
190.0,23,0.0014190909049672056
190.0,24,0.0010576792239088799
190.0,25,0.0007260456307698551
190.0,26,0.00017732001876131825
190.0,27,-0.00024869968249909897
190.0,28,0.0018251567440147093
190.0,29,0.0014099323135184718
190.0,30,0.0006238107978139685
190.0,31,8.013660439772732e-05
190.0,32,-4.445758188507703e-05
190.0,33,-2.49052939823523e-05
190.0,34,-0.00029606222751992227
190.0,35,-0.0005117999005917443
190.0,36,-3.728294886490296e-07
190.0,37,2.909687459124381e-05
190.0,38,4.146672627021227e-05
190.0,39,-2.713252955324289e-05
190.0,40,-1.3184536695237673e-05
190.0,41,0.0003092300658494596
190.0,42,1.6503993728721863e-05
190.0,43,0.00013630693345961027
190.0,44,0.00018107567941486575
190.0,45,-0.000284502079426516
190.0,46,1.6941558296905752e-05
190.0,47,-0.00015861994785439706
190.0,48,-0.00035643950078947484
190.0,49,-6.806125301204936e-06
190.0,50,-2.168609957311094e-05
190.0,51,-0.00018888372911631378
190.0,52,-6.729019225157269e-06
190.0,53,-0.0003878988595606754
190.0,54,0.0007641499589255841
190.0,55,0.00019145665481670865
190.0,56,-6.62507442520593e-05
190.0,57,-0.0001644718673725722
190.0,58,0.008468080560341762
191.0,1,0.0001668478202216644
191.0,2,4.892120337840724e-06
191.0,3,4.99367735463115e-06
191.0,4,1.7878181279245107e-06
191.0,5,5.6359481406868735e-05
191.0,6,-3.7778813675596416e-06
191.0,7,-1.2412103947706238e-05
191.0,8,-4.308600622745131e-06
191.0,9,-8.940891723651804e-06
191.0,10,8.365447919116762e-06
191.0,11,-1.9996537722673114e-05
191.0,12,-0.00010630313920259558
191.0,13,-0.000256472221557999
191.0,14,0.004023396627411329
191.0,15,0.003496496609434306
191.0,16,0.0020449548085740435
191.0,17,0.0007071274684950408
191.0,18,0.00044818943971014984
191.0,19,0.00016234666334175263
191.0,20,-0.0001384793348726014
191.0,21,-0.0004142764130125919
191.0,22,0.0008895737210972565
191.0,23,0.0007561118145168699
191.0,24,0.0005635465325996035
191.0,25,0.0003868473479319184
191.0,26,9.447856190681647e-05
191.0,27,-0.00013251080751790388
191.0,28,0.000972469310205788
191.0,29,0.0007512318141085074
191.0,30,0.00033237535726957985
191.0,31,4.269794778765479e-05
191.0,32,-2.368763727530748e-05
191.0,33,-1.3269861068078096e-05
191.0,34,-0.00015774604118599594
191.0,35,-0.00027269412372881173
191.0,36,-1.9877808488857472e-07
191.0,37,1.5503184269579637e-05
191.0,38,2.2094038739917624e-05
191.0,39,-1.445660144060223e-05
191.0,40,-7.024855765215142e-06
191.0,41,0.00016476222074241278
191.0,42,8.793584195544066e-06
191.0,43,7.262618007613854e-05
191.0,44,9.647966636675458e-05
191.0,45,-0.000151586819697937
191.0,46,9.026700821666883e-06
191.0,47,-8.451493116871059e-05
191.0,48,-0.00018991600818955306
191.0,49,-3.626392920775364e-06
191.0,50,-1.1554681046837359e-05
191.0,51,-0.00010063998000800282
191.0,52,-3.5853157194959413e-06
191.0,53,-0.00020667807356293023
191.0,54,0.00040715001790937174
191.0,55,0.00010201083318001167
191.0,56,-3.5299359860111553e-05
191.0,57,-8.763297120995323e-05
191.0,58,0.004511913891449562
192.0,1,0.00011494740604967439
192.0,2,3.370377375984233e-06
192.0,3,3.440325479117649e-06
192.0,4,1.2317428751673805e-06
192.0,5,3.882805529371174e-05
192.0,6,-2.60269279023035e-06
192.0,7,-8.551134307867265e-06
192.0,8,-2.9683300952868532e-06
192.0,9,-6.1597008725806956e-06
192.0,10,5.7632044612842364e-06
192.0,11,-1.3776356685174221e-05
192.0,12,-7.323602159620703e-05
192.0,13,-0.00017669281215271262
192.0,14,0.002771859783538345
192.0,15,0.0024088597464802125
192.0,16,0.0014088414522585027
192.0,17,0.00048716506731318277
192.0,18,0.0003087735102344798
192.0,19,0.0001118463124618607
192.0,20,-9.540328149027818e-05
192.0,21,-0.00028540958631950746
192.0,22,0.0006128587078444924
192.0,23,0.0005209120906701231
192.0,24,0.00038824707857814365
192.0,25,0.000266512723674734
192.0,26,6.508957202940037e-05
192.0,27,-9.129141744980333e-05
192.0,28,0.000669968300737126
192.0,29,0.0005175499793325769
192.0,30,0.0002289851614933207
192.0,31,2.9416137558515767e-05
192.0,32,-1.631925195041684e-05
192.0,33,-9.142054288982016e-06
192.0,34,-0.00010867673336837609
192.0,35,-0.00018786850977234535
192.0,36,-1.3702532425999185e-07
192.0,37,1.0680662849748974e-05
192.0,38,1.522134828379128e-05
192.0,39,-9.959664883900634e-06
192.0,40,-4.839638057425761e-06
192.0,41,0.00011351053105739279
192.0,42,6.0582236454788895e-06
192.0,43,5.003467905057331e-05
192.0,44,6.64682251891084e-05
192.0,45,-0.00010443354618958519
192.0,46,6.2188110279168885e-06
192.0,47,-5.82252959220969e-05
192.0,48,-0.00013083981827216037
192.0,49,-2.4983453511498915e-06
192.0,50,-7.960438868703026e-06
192.0,51,-6.933445766808295e-05
192.0,52,-2.470049545815852e-06
192.0,53,-0.00014238784058696118
192.0,54,0.0002805000370115228
192.0,55,7.027886305311165e-05
192.0,56,-2.4318986860362106e-05
192.0,57,-6.0373457199495723e-05
192.0,58,0.0031084166684324397
193.0,1,8.7081409841944e-05
193.0,2,2.553333342050145e-06
193.0,3,2.6063108699144863e-06
193.0,4,9.331771066200553e-07
193.0,5,2.9415208333453193e-05
193.0,6,-1.9717198866244924e-06
193.0,7,-6.478130547575458e-06
193.0,8,-2.248722368454854e-06
193.0,9,-4.666443855313753e-06
193.0,10,4.366028489797816e-06
193.0,11,-1.0436660856797943e-05
193.0,12,-5.548186310482492e-05
193.0,13,-0.00013385822811997903
193.0,14,0.0020998936966906473
193.0,15,0.001824893650278557
193.0,16,0.0010673040821138808
193.0,17,0.00036906444903176154
193.0,18,0.0002339193201925658
193.0,19,8.473203125966246e-05
193.0,20,-7.22751997908686e-05
193.0,21,-0.00021621934564169663
193.0,22,0.0004642868891459228
193.0,23,0.00039463036027744593
193.0,24,0.0002941265667142392
193.0,25,0.00020190353171818448
193.0,26,4.9310250144776035e-05
193.0,27,-6.916019961077826e-05
193.0,28,0.000507551655624065
193.0,29,0.00039208322684139343
193.0,30,0.00017347364513805395
193.0,31,2.2284963744232173e-05
193.0,32,-1.2363071805980653e-05
193.0,33,-6.9257829573537825e-06
193.0,34,-8.233079917158606e-05
193.0,35,-0.00014232455933445103
193.0,36,-1.0386656382920562e-07
193.0,37,8.091390606908308e-06
193.0,38,1.1531313663767386e-05
193.0,39,-7.5452022274591096e-06
193.0,40,-3.6663679933896644e-06
193.0,41,8.599284445165945e-05
193.0,42,4.5895732079463e-06
193.0,43,3.790501619238688e-05
193.0,44,5.035470048055704e-05
193.0,45,-7.911635099353487e-05
193.0,46,4.711219250800972e-06
193.0,47,-4.411005631573191e-05
193.0,48,-9.912105932099235e-05
193.0,49,-1.8926823959018528e-06
193.0,50,-6.030643998233373e-06
193.0,51,-5.252612263490882e-05
193.0,52,-1.8712489498500553e-06
193.0,53,-0.00010786959383708169
193.0,54,0.0002125000463767789
193.0,55,5.324156362193033e-05
193.0,56,-1.842348413004543e-05
193.0,57,-4.573747610832257e-05
193.0,58,0.0023548611124493187
194.0,1,7.280008586341784e-05
194.0,2,2.134597894703755e-06
194.0,3,2.1788783008276173e-06
194.0,4,7.801612950645197e-07
194.0,5,2.459112393562382e-05
194.0,6,-1.648346651747524e-06
194.0,7,-5.41571615382209e-06
194.0,8,-1.8799236867725704e-06
194.0,9,-3.901149549824164e-06
194.0,10,3.6499765908183094e-06
194.0,11,-8.72506614646635e-06
194.0,12,-4.638285624518633e-05
194.0,13,-0.00011190550298136268
194.0,14,0.0017555110789249438
194.0,15,0.0015256110281253751
194.0,16,0.0008922661810000144
194.0,17,0.000308537882072811
194.0,18,0.0001955565479242874
194.0,19,7.083596266800948e-05
194.0,20,-6.042205821800096e-05
194.0,21,-0.00018075934813449935
194.0,22,0.0003881438322876407
194.0,23,0.00032991097369150876
194.0,24,0.0002458898045469813
194.0,25,0.00016879132187858716
194.0,26,4.1223348381167733e-05
194.0,27,-5.781794969496763e-05
194.0,28,0.00042431312695190927
194.0,29,0.0003277815182152742
194.0,30,0.0001450239921644869
194.0,31,1.8630236919485955e-05
194.0,32,-1.033552943442356e-05
194.0,33,-5.789944248616899e-06
194.0,34,-6.882850921238893e-05
194.0,35,-0.0001189832862696008
194.0,36,-8.687136656979435e-08
194.0,37,6.7643890398544e-06
194.0,38,9.640171160127622e-06
194.0,39,-6.307790081520606e-06
194.0,40,-3.065067627675797e-06
194.0,41,7.189002966995386e-05
194.0,42,3.8368896407924046e-06
194.0,43,3.168856494550523e-05
194.0,44,4.209651941223817e-05
194.0,45,-6.614128783242615e-05
194.0,46,3.938578491599556e-06
194.0,47,-3.687599637992206e-05
194.0,48,-8.286519569439534e-05
194.0,49,-1.58228020865715e-06
194.0,50,-5.041623938995945e-06
194.0,51,-4.391185052400097e-05
194.0,52,-1.5643636599910277e-06
194.0,53,-9.017899198693487e-05
194.0,54,0.00017765005077004828
194.0,55,4.4509947647859676e-05
194.0,56,-1.5402038776141727e-05
194.0,57,-3.823653561006311e-05
194.0,58,0.001968663890007806
195.0,1,7.280008586341784e-05
195.0,2,2.134597894703755e-06
195.0,3,2.1788783008276173e-06
195.0,4,7.801612950645197e-07
195.0,5,2.459112393562382e-05
195.0,6,-1.648346651747524e-06
195.0,7,-5.41571615382209e-06
195.0,8,-1.8799236867725704e-06
195.0,9,-3.901149549824164e-06
195.0,10,3.6499765908183094e-06
195.0,11,-8.72506614646635e-06
195.0,12,-4.638285624518633e-05
195.0,13,-0.00011190550298136268
195.0,14,0.0017555110789249438
195.0,15,0.0015256110281253751
195.0,16,0.0008922661810000144
195.0,17,0.000308537882072811
195.0,18,0.0001955565479242874
195.0,19,7.083596266800948e-05
195.0,20,-6.042205821800096e-05
195.0,21,-0.00018075934813449935
195.0,22,0.0003881438322876407
195.0,23,0.00032991097369150876
195.0,24,0.0002458898045469813
195.0,25,0.00016879132187858716
195.0,26,4.1223348381167733e-05
195.0,27,-5.781794969496763e-05
195.0,28,0.00042431312695190927
195.0,29,0.0003277815182152742
195.0,30,0.0001450239921644869
195.0,31,1.8630236919485955e-05
195.0,32,-1.033552943442356e-05
195.0,33,-5.789944248616899e-06
195.0,34,-6.882850921238893e-05
195.0,35,-0.0001189832862696008
195.0,36,-8.687136656979435e-08
195.0,37,6.7643890398544e-06
195.0,38,9.640171160127622e-06
195.0,39,-6.307790081520606e-06
195.0,40,-3.065067627675797e-06
195.0,41,7.189002966995386e-05
195.0,42,3.8368896407924046e-06
195.0,43,3.168856494550523e-05
195.0,44,4.209651941223817e-05
195.0,45,-6.614128783242615e-05
195.0,46,3.938578491599556e-06
195.0,47,-3.687599637992206e-05
195.0,48,-8.286519569439534e-05
195.0,49,-1.58228020865715e-06
195.0,50,-5.041623938995945e-06
195.0,51,-4.391185052400097e-05
195.0,52,-1.5643636599910277e-06
195.0,53,-9.017899198693487e-05
195.0,54,0.00017765005077004828
195.0,55,4.4509947647859676e-05
195.0,56,-1.5402038776141727e-05
195.0,57,-3.823653561006311e-05
195.0,58,0.001968663890007806
196.0,1,9.02163345199009e-05
196.0,2,2.645250838964811e-06
196.0,3,2.7001375227365796e-06
196.0,4,9.667658525867238e-07
196.0,5,3.0474153653994296e-05
196.0,6,-2.042704295377099e-06
196.0,7,-6.711343466820907e-06
196.0,8,-2.329678206154325e-06
196.0,9,-4.834435279299792e-06
196.0,10,4.5232106973890874e-06
196.0,11,-1.081237670535448e-05
196.0,12,-5.7479206006885754e-05
196.0,13,-0.00013867711891689144
196.0,14,0.0021754898812632183
196.0,15,0.0018905898358573701
196.0,16,0.0011057270361321033
196.0,17,0.0003823507685985962
196.0,18,0.00024234041655773586
196.0,19,8.77823878354173e-05
196.0,20,-7.487710894824253e-05
196.0,21,-0.0002240032476226517
196.0,22,0.00048100121872398467
196.0,23,0.00040883705491931763
196.0,24,0.000304715124280389
196.0,25,0.00020917206569554976
196.0,26,5.1085423777139556e-05
196.0,27,-7.164996170538772e-05
196.0,28,0.0005258235279783425
196.0,29,0.00040619823626694354
196.0,30,0.00017971869082345298
196.0,31,2.3087220826121225e-05
196.0,32,-1.2808142077622042e-05
196.0,33,-7.1751134426091e-06
196.0,34,-8.529471661939013e-05
196.0,35,-0.00014744825358466087
196.0,36,-1.0759707546446373e-07
196.0,37,8.382683682347593e-06
196.0,38,1.1946442531396322e-05
196.0,39,-7.816829280224334e-06
196.0,40,-3.7983608141041883e-06
196.0,41,8.908858423975113e-05
196.0,42,4.754796406887944e-06
196.0,43,3.92696031541504e-05
196.0,44,5.216747197115492e-05
196.0,45,-8.19645355237599e-05
196.0,46,4.8808233227058804e-06
196.0,47,-4.569802073033631e-05
196.0,48,-0.00010268941966490841
196.0,49,-1.9608194696017256e-06
196.0,50,-6.247745942498386e-06
196.0,51,-5.44170603722353e-05
196.0,52,-1.9386140151191035e-06
196.0,53,-0.00011175289664076056
196.0,54,0.0002201500453692658
196.0,55,5.515825980969895e-05
196.0,56,-1.9086728210415084e-05
196.0,57,-4.7384024002528825e-05
196.0,58,0.0024396361124974417
197.0,1,0.0001253971541878642
197.0,2,3.6767687075234695e-06
197.0,3,3.7530809185466964e-06
197.0,4,1.3437046306159194e-06
197.0,5,4.235787274610514e-05
197.0,6,-2.8393078094498485e-06
197.0,7,-9.328510733896294e-06
197.0,8,-3.2381831255571608e-06
197.0,9,-6.719672213929287e-06
197.0,10,6.2871458256068856e-06
197.0,11,-1.5028742335507245e-05
197.0,12,-7.989383072870646e-05
197.0,13,-0.00019275578077307902
197.0,14,0.0030238470669377232
197.0,15,0.0026278470335811353
197.0,16,0.001536917966579502
197.0,17,0.0005314527991258507
197.0,18,0.000336843831561263
197.0,19,0.00012201416816273469
197.0,20,-0.00010407631226971669
197.0,21,-0.00031135592697436297
197.0,22,0.0006685731399643163
197.0,23,0.0005682677396826732
197.0,24,0.00042354227060555755
197.0,25,0.00029074117115344413
197.0,26,7.100681807101908e-05
197.0,27,-9.959062377069888e-05
197.0,28,0.0007308745435828969
197.0,29,0.0005646000124819961
197.0,30,0.00024980197972530746
197.0,31,3.2090327622081136e-05
197.0,32,-1.7802819481909414e-05
197.0,33,-9.973156204644176e-06
197.0,34,-0.00011855645932005071
197.0,35,-0.0002049474919183554
197.0,36,-1.4945922475451234e-07
197.0,37,1.165164015893034e-05
197.0,38,1.6605111380327034e-05
197.0,39,-1.0865088363608733e-05
197.0,40,-5.2796145899588105e-06
197.0,41,0.00012382966334556166
197.0,42,6.608967455627949e-06
197.0,43,5.45833030839729e-05
197.0,44,7.251079711925424e-05
197.0,45,-0.0001139274940909575
197.0,46,6.784157957038217e-06
197.0,47,-6.351851094731306e-05
197.0,48,-0.00014273435303897085
197.0,49,-2.7254689962168567e-06
197.0,50,-8.684111855419514e-06
197.0,51,-7.563758311172051e-05
197.0,52,-2.6945997767377907e-06
197.0,53,-0.00015533218293179726
197.0,54,0.0003060000333057415
197.0,55,7.666785033236351e-05
197.0,56,-2.65298002866568e-05
197.0,57,-6.586195001854728e-05
197.0,58,0.003391000001925984
198.0,1,0.00018426406589153486
198.0,2,5.402772051449346e-06
198.0,3,5.514936311452647e-06
198.0,4,1.974419915906454e-06
198.0,5,6.224251005406115e-05
198.0,6,-4.172240236287057e-06
198.0,7,-1.3707731368831919e-05
198.0,8,-4.758356043496121e-06
198.0,9,-9.87417718056957e-06
198.0,10,9.23868457285175e-06
198.0,11,-2.208384634370299e-05
198.0,12,-0.00011739948691461455
198.0,13,-0.00028324383483153336
198.0,14,0.00444337543539703
198.0,15,0.0038614754241300835
198.0,16,0.002258415667214543
198.0,17,0.0007809403547295692
198.0,18,0.000494973308758267
198.0,19,0.00017929309020748988
198.0,20,-0.00015293438656837068
198.0,21,-0.00045752031522217225
198.0,22,0.0009824311082675537
198.0,23,0.0008350378965291525
198.0,24,0.0006223718528672213
198.0,25,0.0004272280951109357
198.0,26,0.00010434063957735595
198.0,27,-0.0001463428170238312
198.0,28,0.0010739797175364062
198.0,29,0.0008296485387146804
198.0,30,0.00036707005320325706
198.0,31,4.71549309010264e-05
198.0,32,-2.616024976451819e-05
198.0,33,-1.4655031391634896e-05
198.0,34,-0.00017421225285768358
198.0,35,-0.00030115909601439837
198.0,36,-2.1949948448796518e-07
198.0,37,1.7121480393555797e-05
198.0,38,2.440031088569367e-05
198.0,39,-1.5965640527514834e-05
198.0,40,-7.758150707570961e-06
198.0,41,0.00018196077402857732
198.0,42,9.711490255758875e-06
198.0,43,8.020722141993257e-05
198.0,44,0.00010655062004256147
198.0,45,-0.00016741006537095604
198.0,46,9.968945739095947e-06
198.0,47,-9.333695669299991e-05
198.0,48,-0.00020974023324758158
198.0,49,-4.004932432006618e-06
198.0,50,-1.2760802441010676e-05
198.0,51,-0.00011114518853989673
198.0,52,-3.959566125133184e-06
198.0,53,-0.00022825197695091793
198.0,54,0.0004496500111922355
198.0,55,0.00011265914529133926
198.0,56,-3.8984048631624225e-05
198.0,57,-9.678045899011884e-05
198.0,58,0.0049828861139380185
199.0,1,0.000316975851810376
199.0,2,9.293935601775335e-06
199.0,3,9.48692902254997e-06
199.0,4,3.3963198988892846e-06
199.0,5,0.00010707118616271363
199.0,6,-7.177257312245371e-06
199.0,7,-2.3580412537879428e-05
199.0,8,-8.185494185652846e-06
199.0,9,-1.6985811806801623e-05
199.0,10,1.589275306408064e-05
199.0,11,-3.7989134087526616e-05
199.0,12,-0.0002019536523036243
199.0,13,-0.0004872435225513075
199.0,14,0.007643613963746706
199.0,15,0.006642614006293108
199.0,16,0.003884987417173434
199.0,17,0.0013433945472392953
199.0,18,0.0008514663917463964
199.0,19,0.00030842486638257415
199.0,20,-0.00026308188245725893
199.0,21,-0.0007870388556039179
199.0,22,0.0016900044000234848
199.0,23,0.0014364546430841439
199.0,24,0.0010706207944187111
199.0,25,0.0007349293954623989
199.0,26,0.00017948967606077706
199.0,27,-0.0002517427243570513
199.0,28,0.0018474890342135705
199.0,29,0.0014271839935412673
199.0,30,0.0006314436306654021
199.0,31,8.111714060874652e-05
199.0,32,-4.500155661834029e-05
199.0,33,-2.521003155880901e-05
199.0,34,-0.0002996847944851167
199.0,35,-0.0005180621949577651
199.0,36,-3.773877963233189e-07
199.0,37,2.945289987656977e-05
199.0,38,4.1974106214454354e-05
199.0,39,-2.7464518141941123e-05
199.0,40,-1.3345861746203826e-05
199.0,41,0.00031301374745273285
199.0,42,1.6705932996177448e-05
199.0,43,0.00013797476284740923
199.0,44,0.00018329128932760867
199.0,45,-0.00028798319328644963
199.0,46,1.7148852186836772e-05
199.0,47,-0.00016056079357909433
199.0,48,-0.0003608008304034772
199.0,49,-6.889404016969742e-06
199.0,50,-2.195144622304171e-05
199.0,51,-0.000191194874870643
199.0,52,-6.8113543191115785e-06
199.0,53,-0.00039264511818805565
199.0,54,0.0007734999573251079
199.0,55,0.00019379928347647385
199.0,56,-6.706137572001802e-05
199.0,57,-0.00016648431462713248
199.0,58,0.008571694449288554
200.0,1,0.00041799006801288637
200.0,2,1.2255711963385645e-05
200.0,3,1.2510230201891514e-05
200.0,4,4.47860222071407e-06
200.0,5,0.00014119274920157456
200.0,6,-9.464542312309832e-06
200.0,7,-3.1095051894263924e-05
200.0,8,-1.0794078245385245e-05
200.0,9,-2.2398866664327914e-05
200.0,10,2.095753306003685e-05
200.0,11,-5.009551845611597e-05
200.0,12,-0.0002663124630740966
200.0,13,-0.0006425188717976491
200.0,14,0.010079491066460054
200.0,15,0.008759491151753026
200.0,16,0.005123060407433184
200.0,17,0.001771509286544745
200.0,18,0.001122812833423965
200.0,19,0.00040671414713672633
200.0,20,-0.0003469211850989771
200.0,21,-0.0010378534963298087
200.0,22,0.0022285772477806543
200.0,23,0.0018942259210720652
200.0,24,0.0014118076535614946
200.0,25,0.0009691377388682269
200.0,26,0.00023668973316073037
200.0,27,-0.00033196837221228164
200.0,28,0.0024362494150105326
200.0,29,0.0018820010152637752
200.0,30,0.0008326728591580087
200.0,31,0.00010696764036030095
200.0,32,-5.934270860763943e-05
200.0,33,-3.324402271925965e-05
200.0,34,-0.0003951888345772166
200.0,35,-0.0006831590486618546
200.0,36,-4.975594316016166e-07
200.0,37,3.883902170182742e-05
200.0,38,5.535048691113534e-05
200.0,39,-3.621694452088173e-05
200.0,40,-1.759897751654851e-05
200.0,41,0.0004127653527787298
200.0,42,2.2029786093133186e-05
200.0,43,0.000181944811754516
200.0,44,0.0002417028238930563
200.0,45,-0.000379758012321366
200.0,46,2.2613872960548936e-05
200.0,47,-0.00021172854503077418
200.0,48,-0.0004757813388973876
200.0,49,-9.08493390871354e-06
200.0,50,-2.8946948537815506e-05
200.0,51,-0.00025212508052837603
200.0,52,-8.982006818790634e-06
200.0,53,-0.0005177737541579633
200.0,54,0.0010199999145376313
200.0,55,0.00025555949357460007
200.0,56,-8.843256866776099e-05
200.0,57,-0.00021953974197148473
200.0,58,0.01130333333969498
201.0,1,0.0004524742310032116
201.0,2,1.3266800940713146e-05
201.0,3,1.354232263160355e-05
201.0,4,4.848070576020676e-06
201.0,5,0.0001528411446902955
201.0,6,-1.0245374281717047e-05
201.0,7,-3.3660394312259906e-05
201.0,8,-1.168459501498397e-05
201.0,9,-2.424677155536009e-05
201.0,10,2.2686544564441388e-05
201.0,11,-5.422838729648716e-05
201.0,12,-0.0002882832291855782
201.0,13,-0.0006955266630160695
201.0,14,0.01091104911275745
201.0,15,0.009482149212851483
201.0,16,0.005545712911553456
201.0,17,0.0019176588009501745
201.0,18,0.00121544489461296
201.0,19,0.000440268074282689
201.0,20,-0.0003755421885669975
201.0,21,-0.0011234764258348914
201.0,22,0.0024124348752365713
201.0,23,0.002050499564373407
201.0,24,0.0015282817883211554
201.0,25,0.0010490916221474245
201.0,26,0.0002562166495643007
201.0,27,-0.0003593557481534581
201.0,28,0.0026372400287570197
201.0,29,0.0020372661375037365
201.0,30,0.000901368353971201
201.0,31,0.00011579246601218891
201.0,32,-6.423848115889298e-05
201.0,33,-3.5986661259360274e-05
201.0,34,-0.00042779193859241924
201.0,35,-0.0007395196995042596
201.0,36,-5.385828641900724e-07
201.0,37,4.2043249731320506e-05
201.0,38,5.991690665057492e-05
201.0,39,-3.920484178427607e-05
201.0,40,-1.9050903522439777e-05
201.0,41,0.00044681848680757475
201.0,42,2.384723928021252e-05
201.0,43,0.00019695527722134073
201.0,44,0.00026164331345539016
201.0,45,-0.00041108803643142856
201.0,46,2.4479517997052716e-05
201.0,47,-0.00022919615691844995
201.0,48,-0.0005150333057614505
201.0,49,-9.834442428459485e-06
201.0,50,-3.133506819727275e-05
201.0,51,-0.00027292539190689515
201.0,52,-9.723022680117536e-06
201.0,53,-0.0005604900814096363
201.0,54,0.0011041498997226135
201.0,55,0.00027664315149652976
